Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region Manager
158,CA-2016-104269,3/1/2016,DB-13060,Consumer,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,0.2,51.4764,Anna Andreadi
159,CA-2018-114104,11/20/2018,NP-18670,Consumer,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,14.62,2,0,6.8714,Kelly Williams
160,CA-2018-114104,11/20/2018,NP-18670,Consumer,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,944.93,7,0,236.2325,Kelly Williams
161,CA-2018-162733,5/11/2018,TT-21070,Consumer,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,5.98,1,0,2.691,Anna Andreadi
162,CA-2017-119697,12/28/2017,EM-13960,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,Chuck Magee
163,CA-2018-154508,11/16/2018,RD-19900,Consumer,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,5,0,13.348,Anna Andreadi
164,CA-2018-113817,11/7/2018,MJ-17740,Consumer,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,27.68,2,0.2,9.688,Anna Andreadi
165,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,9.936,3,0.2,2.7324,Kelly Williams
166,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,8159.952,8,0.4,-1359.992,Kelly Williams
167,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,3,0.2,-58.6347,Kelly Williams
168,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,0.3,-24.858,Kelly Williams
169,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,0.2,6.8136,Kelly Williams
170,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,0.8,-453.849,Kelly Williams
171,CA-2016-139892,9/8/2016,BM-11140,Consumer,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,8.9985,Kelly Williams
172,CA-2016-118962,8/5/2016,CS-12130,Consumer,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,0,9.8418,Anna Andreadi
173,CA-2016-118962,8/5/2016,CS-12130,Consumer,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0,53.2608,Anna Andreadi
174,CA-2016-118962,8/5/2016,CS-12130,Consumer,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,21.259,Anna Andreadi
175,US-2016-100853,9/14/2016,JB-15400,Corporate,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,0.8,-131.12,Kelly Williams
176,US-2016-100853,9/14/2016,JB-15400,Corporate,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,0.2,6.552,Kelly Williams
177,US-2019-152366,4/21/2019,SJ-20500,Consumer,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,0.8,-243.16,Kelly Williams
178,US-2017-101511,11/21/2017,JE-15745,Consumer,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,0.3,-11.3372,Chuck Magee
179,US-2017-101511,11/21/2017,JE-15745,Consumer,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,0.2,-3.7715,Chuck Magee
180,CA-2017-137225,12/15/2017,JK-15640,Home Office,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,0,1.4104,Chuck Magee
181,CA-2016-166191,12/5/2016,DK-13150,Corporate,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,0.2,1.8612,Kelly Williams
182,CA-2016-166191,12/5/2016,DK-13150,Corporate,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,Kelly Williams
183,CA-2016-158274,11/19/2016,RM-19675,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,503.96,4,0,131.0296,Cassandra Brandow
184,CA-2016-158274,11/19/2016,RM-19675,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,149.95,5,0,41.986,Cassandra Brandow
185,CA-2016-158274,11/19/2016,RM-19675,Home Office,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,29,2,0,7.25,Cassandra Brandow
186,CA-2018-105018,11/28/2018,SK-19990,Consumer,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0,3.4368,Chuck Magee
187,CA-2016-123260,8/26/2016,FM-14290,Home Office,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,176.8,8,0,22.984,Anna Andreadi
188,CA-2018-157000,7/16/2018,AM-10360,Corporate,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,0.2,3.7224,Kelly Williams
189,CA-2018-157000,7/16/2018,AM-10360,Corporate,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,0.2,6.255,Kelly Williams
190,CA-2017-102281,10/12/2017,MP-17470,Home Office,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,0.2,112.392,Chuck Magee
191,CA-2017-102281,10/12/2017,MP-17470,Home Office,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,71.76,6,0,20.0928,Chuck Magee
192,CA-2017-102281,10/12/2017,MP-17470,Home Office,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,0,24.8832,Chuck Magee
193,CA-2017-102281,10/12/2017,MP-17470,Home Office,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,0.2,46.9764,Chuck Magee
194,CA-2017-102281,10/12/2017,MP-17470,Home Office,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,0,6.567,Chuck Magee
195,CA-2017-131457,10/31/2017,MZ-17515,Corporate,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,0,6.7116,Anna Andreadi
196,CA-2016-140004,3/21/2016,CB-12025,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038,Chuck Magee
197,CA-2016-140004,3/21/2016,CB-12025,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,0.2,1.5876,Chuck Magee
198,CA-2019-107720,11/6/2019,VM-21685,Home Office,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,0,12.0276,Chuck Magee
199,US-2019-124303,7/6/2019,FH-14365,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2,0.7,-2.2586,Chuck Magee
200,US-2019-124303,7/6/2019,FH-14365,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,16.056,3,0.2,5.8203,Chuck Magee
201,CA-2019-105074,6/24/2019,MB-17305,Consumer,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,21.744,3,0.2,6.795,Chuck Magee
202,CA-2016-133690,8/3/2016,BS-11755,Consumer,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,218.75,2,0.5,-161.875,Anna Andreadi
203,CA-2016-133690,8/3/2016,BS-11755,Consumer,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2,0.2925,Anna Andreadi
204,US-2019-116701,12/17/2019,LC-17140,Consumer,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2,0.8,-178.9668,Kelly Williams
205,CA-2019-126382,6/3/2019,HK-14890,Corporate,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,35.168,7,0.2,9.6712,Cassandra Brandow
206,CA-2019-108329,12/9/2019,LE-16810,Consumer,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,444.768,4,0.2,44.4768,Anna Andreadi
207,CA-2019-135860,12/1/2019,JH-15985,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,0,5.8744,Kelly Williams
208,CA-2019-135860,12/1/2019,JH-15985,Consumer,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,131.98,2,0,35.6346,Kelly Williams
209,CA-2019-135860,12/1/2019,JH-15985,Consumer,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824,Kelly Williams
210,CA-2019-135860,12/1/2019,JH-15985,Consumer,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,0,16.2099,Kelly Williams
211,CA-2019-135860,12/1/2019,JH-15985,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,0,3.6796,Kelly Williams
212,CA-2017-101007,2/9/2017,MS-17980,Corporate,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,20.8,2,0.2,6.5,Kelly Williams
213,CA-2017-146262,1/2/2017,VW-21775,Corporate,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,0.2,8.88,Chuck Magee
214,CA-2017-146262,1/2/2017,VW-21775,Corporate,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,0.5,-244.323,Chuck Magee
215,CA-2017-146262,1/2/2017,VW-21775,Corporate,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,-14.6958,Chuck Magee
216,CA-2017-146262,1/2/2017,VW-21775,Corporate,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,1188,9,0.7,-950.4,Chuck Magee
217,CA-2017-146262,1/2/2017,VW-21775,Corporate,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,4.4792,Chuck Magee
218,CA-2018-130162,10/28/2018,JH-15910,Consumer,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,93.06,6,0,26.0568,Anna Andreadi
219,CA-2018-130162,10/28/2018,JH-15910,Consumer,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,22.6782,Anna Andreadi
220,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2,0.2,1.8148,Chuck Magee
221,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,22.704,6,0.2,8.2302,Chuck Magee
222,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,19.776,4,0.7,-13.8432,Chuck Magee
223,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,72.704,4,0.2,19.0848,Chuck Magee
224,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,479.988,4,0.7,-383.9904,Chuck Magee
225,CA-2017-169397,12/24/2017,JB-15925,Consumer,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,27.168,2,0.2,2.7168,Chuck Magee
226,CA-2017-163055,8/9/2017,DS-13180,Corporate,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,2.2,1,0,0.968,Kelly Williams
227,CA-2017-163055,8/9/2017,DS-13180,Corporate,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,0,136.939,Kelly Williams
228,CA-2017-163055,8/9/2017,DS-13180,Corporate,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,1,0,0.2198,Kelly Williams
229,US-2017-145436,2/28/2017,VD-21670,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,161.568,2,0.2,-28.2744,Cassandra Brandow
230,US-2017-145436,2/28/2017,VD-21670,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,389.696,8,0.2,43.8408,Cassandra Brandow
231,US-2016-156216,9/13/2016,EA-14035,Corporate,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,18.648,7,0.7,-12.432,Cassandra Brandow
232,US-2019-100930,4/7/2019,CS-12400,Home Office,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,233.86,2,0.45,-102.048,Cassandra Brandow
233,US-2019-100930,4/7/2019,CS-12400,Home Office,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,620.6145,3,0.45,-248.2458,Cassandra Brandow
234,US-2019-100930,4/7/2019,CS-12400,Home Office,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2,0.7,-3.552,Cassandra Brandow
235,US-2019-100930,4/7/2019,CS-12400,Home Office,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,258.072,3,0.2,0,Cassandra Brandow
236,US-2019-100930,4/7/2019,CS-12400,Home Office,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,617.976,3,0.2,-7.7247,Cassandra Brandow
237,CA-2019-160514,11/12/2019,DB-13120,Corporate,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,10.56,2,0,4.752,Anna Andreadi
238,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,25.92,5,0.2,9.396,Kelly Williams
239,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,419.68,5,0.6,-356.728,Kelly Williams
240,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,11.688,3,0.6,-4.6752,Kelly Williams
241,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,31.984,2,0.2,11.1944,Kelly Williams
242,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,177.225,5,0.5,-120.513,Kelly Williams
243,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,4.044,3,0.6,-2.8308,Kelly Williams
244,CA-2018-157749,6/4/2018,KL-16645,Consumer,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038,Kelly Williams
245,CA-2016-131926,6/1/2016,DW-13480,Home Office,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,2001.86,7,0,580.5394,Kelly Williams
246,CA-2016-131926,6/1/2016,DW-13480,Home Office,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,166.72,2,0,41.68,Kelly Williams
247,CA-2016-131926,6/1/2016,DW-13480,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,47.88,6,0,23.94,Kelly Williams
248,CA-2016-131926,6/1/2016,DW-13480,Home Office,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25,5,0,496.0725,Kelly Williams
249,CA-2016-131926,6/1/2016,DW-13480,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,25.92,4,0,12.4416,Kelly Williams
250,CA-2018-154739,12/10/2018,LH-17155,Consumer,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,321.568,2,0.2,28.1372,Anna Andreadi
251,CA-2018-145625,9/11/2018,KC-16540,Consumer,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,7.61,1,0,3.5767,Anna Andreadi
252,CA-2018-145625,9/11/2018,KC-16540,Consumer,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,3347.37,13,0,636.0003,Anna Andreadi
253,CA-2018-146941,12/10/2018,DL-13315,Consumer,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,80.58,6,0,22.5624,Chuck Magee
254,CA-2018-146941,12/10/2018,DL-13315,Consumer,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92,4,0,162.864,Chuck Magee
255,US-2017-159982,11/28/2017,DR-12880,Corporate,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,12.132,9,0.6,-8.4924,Kelly Williams
256,US-2017-159982,11/28/2017,DR-12880,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,82.368,2,0.2,-19.5624,Kelly Williams
257,US-2017-159982,11/28/2017,DR-12880,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10001590,Office Supplies,Storage,53.92,5,0.2,4.044,Kelly Williams
258,US-2017-159982,11/28/2017,DR-12880,Corporate,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,647.904,6,0.2,56.6916,Kelly Williams
259,CA-2019-163139,12/1/2019,CC-12670,Consumer,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,20.37,3,0,6.9258,Chuck Magee
260,CA-2019-163139,12/1/2019,CC-12670,Consumer,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,221.55,3,0,6.6465,Chuck Magee
261,CA-2019-163139,12/1/2019,CC-12670,Consumer,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,17.52,5,0.2,6.132,Chuck Magee
262,US-2019-155299,6/8/2019,Dl-13600,Corporate,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,1.624,2,0.8,-4.466,Kelly Williams
263,US-2016-106992,9/19/2016,SB-20290,Corporate,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,3059.982,3,0.4,-509.997,Kelly Williams
264,US-2016-106992,9/19/2016,SB-20290,Corporate,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,2519.958,7,0.4,-251.9958,Kelly Williams
265,CA-2018-125318,6/6/2018,RC-19825,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,328.224,4,0.2,28.7196,Kelly Williams
266,CA-2017-155040,11/10/2017,AH-10210,Consumer,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,79.9,2,0,35.156,Anna Andreadi
267,CA-2019-136826,6/16/2019,CB-12535,Corporate,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,14.016,3,0.2,4.7304,Cassandra Brandow
268,CA-2018-111010,1/22/2018,PG-18895,Consumer,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,7.56,6,0,0.3024,Chuck Magee
269,US-2019-145366,12/9/2019,CA-12310,Corporate,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,37.208,1,0.2,-7.4416,Chuck Magee
270,US-2019-145366,12/9/2019,CA-12310,Corporate,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,3,0.2,21.591,Chuck Magee
271,CA-2019-163979,12/28/2019,KH-16690,Corporate,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,725.84,4,0,210.4936,Anna Andreadi
272,CA-2017-155334,7/30/2017,HA-14920,Consumer,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,209.93,7,0,92.3692,Anna Andreadi
273,CA-2017-155334,7/30/2017,HA-14920,Consumer,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,5.28,3,0,2.3232,Anna Andreadi
274,CA-2017-155334,7/30/2017,HA-14920,Consumer,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,10.92,3,0.2,4.095,Anna Andreadi
275,CA-2019-118136,9/16/2019,BB-10990,Corporate,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,8.82,2,0,4.0572,Anna Andreadi
276,CA-2019-118136,9/16/2019,BB-10990,Corporate,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,5.98,1,0,1.5548,Anna Andreadi
277,CA-2019-132976,10/13/2019,AG-10495,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,11.648,2,0.2,4.0768,Chuck Magee
278,CA-2019-132976,10/13/2019,AG-10495,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,18.176,4,0.2,5.9072,Chuck Magee
279,CA-2019-132976,10/13/2019,AG-10495,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,59.712,6,0.2,5.9712,Chuck Magee
280,CA-2019-132976,10/13/2019,AG-10495,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,24.84,3,0.2,8.694,Chuck Magee
281,US-2017-161991,9/26/2017,SC-20725,Consumer,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,2.08,5,0.8,-3.432,Kelly Williams
282,US-2017-161991,9/26/2017,SC-20725,Consumer,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,1114.4,7,0.2,376.11,Kelly Williams
283,CA-2017-130890,11/2/2017,JO-15280,Consumer,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,1038.84,5,0.2,51.942,Anna Andreadi
284,CA-2017-130883,9/26/2017,TB-21520,Consumer,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,141.76,5,0.2,47.844,Anna Andreadi
285,CA-2017-130883,9/26/2017,TB-21520,Consumer,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,239.8,5,0.2,47.96,Anna Andreadi
286,CA-2017-130883,9/26/2017,TB-21520,Consumer,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,31.104,6,0.2,10.8864,Anna Andreadi
287,CA-2018-112697,12/18/2018,AH-10195,Corporate,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,254.058,7,0.7,-169.372,Cassandra Brandow
288,CA-2018-112697,12/18/2018,AH-10195,Corporate,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,194.528,2,0.2,24.316,Cassandra Brandow
289,CA-2018-112697,12/18/2018,AH-10195,Corporate,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,961.48,5,0.2,-204.3145,Cassandra Brandow
290,CA-2018-110772,11/20/2018,NZ-18565,Home Office,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,19.096,7,0.2,6.6836,Chuck Magee
291,CA-2018-110772,11/20/2018,NZ-18565,Home Office,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,18.496,8,0.2,6.2424,Chuck Magee
292,CA-2018-110772,11/20/2018,NZ-18565,Home Office,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,255.984,2,0.2,54.3966,Chuck Magee
293,CA-2018-110772,11/20/2018,NZ-18565,Home Office,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,86.97,3,0.5,-48.7032,Chuck Magee
294,CA-2016-111451,12/26/2016,KL-16555,Corporate,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,300.416,8,0.2,78.8592,Anna Andreadi
295,CA-2016-111451,12/26/2016,KL-16555,Corporate,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,230.352,3,0.2,20.1558,Anna Andreadi
296,CA-2016-111451,12/26/2016,KL-16555,Corporate,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,218.352,3,0.2,-24.5646,Anna Andreadi
297,CA-2016-111451,12/26/2016,KL-16555,Corporate,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,78.6,5,0.7,-62.88,Anna Andreadi
298,CA-2016-111451,12/26/2016,KL-16555,Corporate,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,27.552,3,0.2,9.2988,Anna Andreadi
299,CA-2018-142545,10/28/2018,JD-15895,Corporate,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,32.4,5,0,15.552,Chuck Magee
